company_id,NAME OF COMPANY,company_code,Exchange,Marker,validation_status,validated_at
1593,Safari Industries (India) Limited,SAFARI,NSE,EQ,SUCCESS,2025-12-03T03:53:47.782378+00:00
1594,Sagardeep Alloys Limited,SAGARDEEP,NSE,EQ,SUCCESS,2025-12-03T03:53:48.493387+00:00
1595,Sagar Cements Limited,SAGCEM,NSE,EQ,SUCCESS,2025-12-03T03:53:49.145894+00:00
1596,Sagility India Limited,SAGILITY,NSE,EQ,SUCCESS,2025-12-03T03:53:49.721091+00:00
1597,Sah Polymers Limited,SAH,NSE,EQ,SUCCESS,2025-12-03T03:53:50.231371+00:00
1598,Sahyadri Industries Limited,SAHYADRI,NSE,EQ,SUCCESS,2025-12-03T03:53:50.869437+00:00
1599,Steel Authority of India Limited,SAIL,NSE,EQ,SUCCESS,2025-12-03T03:53:51.468527+00:00
1600,Sai Life Sciences Limited,SAILIFE,NSE,EQ,SUCCESS,2025-12-03T03:53:52.100233+00:00
1601,Sakar Healthcare Limited,SAKAR,NSE,EQ,SUCCESS,2025-12-03T03:53:52.688606+00:00
1602,Sakthi Sugars Limited,SAKHTISUG,NSE,EQ,SUCCESS,2025-12-03T03:53:53.330399+00:00
1603,Saksoft Limited,SAKSOFT,NSE,EQ,SUCCESS,2025-12-03T03:54:47.757843+00:00
1604,Sakuma Exports Limited,SAKUMA,NSE,EQ,SUCCESS,2025-12-03T03:54:48.284272+00:00
1605,Salasar Techno Engineering Limited,SALASAR,NSE,EQ,SUCCESS,2025-12-03T03:54:48.934197+00:00
1606,Salona Cotspin Limited,SALONA,NSE,EQ,SUCCESS,2025-12-03T03:54:49.493785+00:00
1607,S.A.L. Steel Limited,SALSTEEL,NSE,EQ,SUCCESS,2025-12-03T03:54:50.014843+00:00
1608,Salzer Electronics Limited,SALZERELEC,NSE,EQ,SUCCESS,2025-12-03T03:54:50.643110+00:00
1609,Sambhaav Media Limited,SAMBHAAV,NSE,EQ,SUCCESS,2025-12-03T03:54:51.221387+00:00
1610,Samhi Hotels Limited,SAMHI,NSE,EQ,SUCCESS,2025-12-03T03:54:51.882460+00:00
1611,Sammaan Capital Limited,SAMMAANCAP,NSE,EQ,SUCCESS,2025-12-03T03:54:52.436160+00:00
1612,Sampann Utpadan India Limited,SAMPANN,NSE,EQ,SUCCESS,2025-12-03T03:54:53.112780+00:00
1613,Sanathan Textiles Limited,SANATHAN,NSE,EQ,SUCCESS,2025-12-03T03:55:47.801873+00:00
1614,Sanco Industries Limited,SANCO,NSE,EQ,SUCCESS,2025-12-03T03:55:48.440843+00:00
1615,The Sandesh Limited,SANDESH,NSE,EQ,SUCCESS,2025-12-03T03:55:49.173756+00:00
1616,Sandhar Technologies Limited,SANDHAR,NSE,EQ,SUCCESS,2025-12-03T03:55:49.756974+00:00
1617,Sandur Manganese & Iron Ores Limited,SANDUMA,NSE,EQ,SUCCESS,2025-12-03T03:55:50.412487+00:00
1618,Sangam (India) Limited,SANGAMIND,NSE,EQ,SUCCESS,2025-12-03T03:55:50.990143+00:00
1619,Sanghi Industries Limited,SANGHIIND,NSE,EQ,SUCCESS,2025-12-03T03:55:51.644506+00:00
1620,Sanghvi Movers Limited,SANGHVIMOV,NSE,EQ,SUCCESS,2025-12-03T03:55:52.220902+00:00
1621,Sanginita Chemicals Limited,SANGINITA,NSE,EQ,SUCCESS,2025-12-03T03:55:52.866246+00:00
1622,Sanofi India Limited,SANOFI,NSE,EQ,SUCCESS,2025-12-03T03:55:53.425508+00:00
1623,Sanofi Consumer Healthcare India Limited,SANOFICONR,NSE,EQ,SUCCESS,2025-12-03T03:56:47.809464+00:00
1624,Sansera Engineering Limited,SANSERA,NSE,EQ,SUCCESS,2025-12-03T03:56:48.470797+00:00
1625,Sanstar Limited,SANSTAR,NSE,EQ,SUCCESS,2025-12-03T03:56:49.039837+00:00
1626,Sanwaria Consumer Limited,SANWARIA,NSE,EQ,SUCCESS,2025-12-03T03:56:49.695322+00:00
1627,Sapphire Foods India Limited,SAPPHIRE,NSE,EQ,SUCCESS,2025-12-03T03:56:50.280410+00:00
1628,Sarda Energy & Minerals Limited,SARDAEN,NSE,EQ,SUCCESS,2025-12-03T03:56:50.930266+00:00
1629,Saregama India Limited,SAREGAMA,NSE,EQ,SUCCESS,2025-12-03T03:56:51.492760+00:00
1630,Sarla Performance Fibers Limited,SARLAPOLY,NSE,EQ,SUCCESS,2025-12-03T03:56:51.986627+00:00
1631,Sarveshwar Foods Limited,SARVESHWAR,NSE,EQ,SUCCESS,2025-12-03T03:56:52.654007+00:00
1632,Sasken Technologies Limited,SASKEN,NSE,EQ,SUCCESS,2025-12-03T03:56:53.224843+00:00
1633,Sastasundar Ventures Limited,SASTASUNDR,NSE,EQ,SUCCESS,2025-12-03T03:57:47.837443+00:00
1634,Satia Industries Limited,SATIA,NSE,EQ,SUCCESS,2025-12-03T03:57:48.498287+00:00
1635,Satin Creditcare Network Limited,SATIN,NSE,EQ,SUCCESS,2025-12-03T03:57:49.056369+00:00
1636,Sat Industries Limited,SATINDLTD,NSE,EQ,SUCCESS,2025-12-03T03:57:49.725009+00:00
1637,Saurashtra Cement Limited,SAURASHCEM,NSE,EQ,SUCCESS,2025-12-03T03:57:50.296316+00:00
1638,SBC Exports Limited,SBC,NSE,EQ,SUCCESS,2025-12-03T03:57:50.957836+00:00
1639,Shivalik Bimetal Controls Limited,SBCL,NSE,EQ,SUCCESS,2025-12-03T03:57:51.522968+00:00
1640,SBFC Finance Limited,SBFC,NSE,EQ,SUCCESS,2025-12-03T03:57:52.176896+00:00
1641,Suratwwala Business Group Limited,SBGLP,NSE,EQ,SUCCESS,2025-12-03T03:57:52.751503+00:00
1642,SBI Cards and Payment Services Limited,SBICARD,NSE,EQ,SUCCESS,2025-12-03T03:57:53.405085+00:00
1643,SBI Life Insurance Company Limited,SBILIFE,NSE,EQ,SUCCESS,2025-12-03T03:58:47.852742+00:00
1644,State Bank of India,SBIN,NSE,EQ,SUCCESS,2025-12-03T03:58:48.507105+00:00
1645,Schaeffler India Limited,SCHAEFFLER,NSE,EQ,SUCCESS,2025-12-03T03:58:49.093071+00:00
1646,S Chand And Company Limited,SCHAND,NSE,EQ,SUCCESS,2025-12-03T03:58:49.744445+00:00
1647,Schneider Electric Infrastructure Limited,SCHNEIDER,NSE,EQ,SUCCESS,2025-12-03T03:58:50.321587+00:00
1648,Shipping Corporation Of India Limited,SCI,NSE,EQ,SUCCESS,2025-12-03T03:58:50.961246+00:00
1649,Shipping Corporation of India Land and Assets Limited,SCILAL,NSE,EQ,SUCCESS,2025-12-03T03:58:51.535526+00:00
1650,Sheetal Cool Products Limited,SCPL,NSE,EQ,SUCCESS,2025-12-03T03:58:52.202160+00:00
1651,Som Distilleries & Breweries Limited,SDBL,NSE,EQ,SUCCESS,2025-12-03T03:58:52.775474+00:00
1652,Seamec Limited,SEAMECLTD,NSE,EQ,SUCCESS,2025-12-03T03:58:53.435883+00:00
1653,SecMark Consultancy Limited,SECMARK,NSE,EQ,SUCCESS,2025-12-03T03:59:47.800810+00:00
1654,SecUR Credentials Limited,SECURCRED,NSE,EQ,SUCCESS,2025-12-03T03:59:48.365630+00:00
1655,SECUREKLOUD TECHNOLOGIES LIMITED,SECURKLOUD,NSE,EQ,SUCCESS,2025-12-03T03:59:48.888963+00:00
1656,Sejal Glass Limited,SEJALLTD,NSE,EQ,SUCCESS,2025-12-03T03:59:49.512779+00:00
1657,Selan Exploration Technology Limited,SELAN,NSE,EQ,SUCCESS,2025-12-03T03:59:50.084703+00:00
1658,SEL Manufacturing Company Limited,SELMC,NSE,EQ,SUCCESS,2025-12-03T03:59:50.743894+00:00
1659,SEMAC CONSULTANTS LIMITED,SEMAC,NSE,EQ,SUCCESS,2025-12-03T03:59:51.310398+00:00
1660,Senco Gold Limited,SENCO,NSE,EQ,SUCCESS,2025-12-03T03:59:51.823828+00:00
1661,Senores Pharmaceuticals Limited,SENORES,NSE,EQ,SUCCESS,2025-12-03T03:59:52.461676+00:00
1662,SEPC Limited,SEPC,NSE,EQ,SUCCESS,2025-12-03T03:59:53.028051+00:00
1663,Sequent Scientific Limited,SEQUENT,NSE,EQ,SUCCESS,2025-12-03T04:00:47.899657+00:00
1664,Servotech Renewable Power System Limited,SERVOTECH,NSE,EQ,SUCCESS,2025-12-03T04:00:48.553573+00:00
1665,Seshasayee Paper and Boards Limited,SESHAPAPER,NSE,EQ,SUCCESS,2025-12-03T04:00:49.122340+00:00
1666,Setco Automotive Limited,SETCO,NSE,EQ,SUCCESS,2025-12-03T04:00:49.786773+00:00
1667,Setubandhan Infrastructure Limited,SETUINFRA,NSE,EQ,SUCCESS,2025-12-03T04:00:50.359586+00:00
1668,Seya Industries Limited,SEYAIND,NSE,EQ,SUCCESS,2025-12-03T04:00:51.023796+00:00
1669,Sheela Foam Limited,SFL,NSE,EQ,SUCCESS,2025-12-03T04:00:51.589211+00:00
1670,Synergy Green Industries Limited,SGIL,NSE,EQ,SUCCESS,2025-12-03T04:00:52.255333+00:00
1671,STL Global Limited,SGL,NSE,EQ,SUCCESS,2025-12-03T04:00:52.814519+00:00
1672,Standard Glass Lining Technology Limited,SGLTL,NSE,EQ,SUCCESS,2025-12-03T04:00:53.487406+00:00
1673,Shah Metacorp Limited,SHAH,NSE,EQ,SUCCESS,2025-12-03T04:01:47.921201+00:00
1674,Shah Alloys Limited,SHAHALLOYS,NSE,EQ,SUCCESS,2025-12-03T04:01:48.583641+00:00
1675,Shaily Engineering Plastics Limited,SHAILY,NSE,EQ,SUCCESS,2025-12-03T04:01:49.160132+00:00
1676,Shakti Pumps (India) Limited,SHAKTIPUMP,NSE,EQ,SUCCESS,2025-12-03T04:01:49.813458+00:00
1677,Shalby Limited,SHALBY,NSE,EQ,SUCCESS,2025-12-03T04:01:50.374522+00:00
1678,Shalimar Paints Limited,SHALPAINTS,NSE,EQ,SUCCESS,2025-12-03T04:01:51.045018+00:00
1679,Shankara Building Products Limited,SHANKARA,NSE,EQ,SUCCESS,2025-12-03T04:01:51.598824+00:00
1680,Shanti Overseas (India) Limited,SHANTI,NSE,EQ,SUCCESS,2025-12-03T04:01:52.262598+00:00
1681,Shanthi Gears Limited,SHANTIGEAR,NSE,EQ,SUCCESS,2025-12-03T04:01:52.829766+00:00
1682,Sharda Cropchem Limited,SHARDACROP,NSE,EQ,SUCCESS,2025-12-03T04:01:53.490788+00:00
1683,Sharda Motor Industries Limited,SHARDAMOTR,NSE,EQ,SUCCESS,2025-12-03T04:02:47.864395+00:00
1684,Share India Securities Limited,SHAREINDIA,NSE,EQ,SUCCESS,2025-12-03T04:02:48.362569+00:00
1685,Shekhawati Industries Limited,SHEKHAWATI,NSE,EQ,SUCCESS,2025-12-03T04:02:48.918272+00:00
1686,Shemaroo Entertainment Limited,SHEMAROO,NSE,EQ,SUCCESS,2025-12-03T04:02:49.439219+00:00
1687,Shilpa Medicare Limited,SHILPAMED,NSE,EQ,SUCCESS,2025-12-03T04:02:50.070374+00:00
1688,Shivalik Rasayan Limited,SHIVALIK,NSE,EQ,SUCCESS,2025-12-03T04:02:50.645353+00:00
1689,Shivam Autotech Limited,SHIVAMAUTO,NSE,EQ,SUCCESS,2025-12-03T04:02:51.165626+00:00
1690,Shiva Mills Limited,SHIVAMILLS,NSE,EQ,SUCCESS,2025-12-03T04:02:51.810320+00:00
1691,Shiva Texyarn Limited,SHIVATEX,NSE,EQ,SUCCESS,2025-12-03T04:02:52.370773+00:00
1692,S H Kelkar and Company Limited,SHK,NSE,EQ,SUCCESS,2025-12-03T04:02:53.027022+00:00
1693,Shoppers Stop Limited,SHOPERSTOP,NSE,EQ,SUCCESS,2025-12-03T04:03:47.879941+00:00
1694,Shradha Infraprojects Limited,SHRADHA,NSE,EQ,SUCCESS,2025-12-03T04:03:48.464436+00:00
1695,Shree Digvijay Cement Co.Ltd,SHREDIGCEM,NSE,EQ,SUCCESS,2025-12-03T04:03:49.116200+00:00
1696,SHREE CEMENT LIMITED,SHREECEM,NSE,EQ,SUCCESS,2025-12-03T04:03:49.680674+00:00
1697,Shree Pushkar Chemicals & Fertilisers Limited,SHREEPUSHK,NSE,EQ,SUCCESS,2025-12-03T04:03:50.348350+00:00
1698,Shree Rama Multi-Tech Limited,SHREERAMA,NSE,EQ,SUCCESS,2025-12-03T04:03:50.941473+00:00
1699,Shrenik Limited,SHRENIK,NSE,EQ,SUCCESS,2025-12-03T04:03:51.573728+00:00
1700,Shreyans Industries Limited,SHREYANIND,NSE,EQ,SUCCESS,2025-12-03T04:03:52.073754+00:00
1701,Shriram Pistons & Rings Limited,SHRIPISTON,NSE,EQ,SUCCESS,2025-12-03T04:03:52.642507+00:00
1702,Shriram Finance Limited,SHRIRAMFIN,NSE,EQ,SUCCESS,2025-12-03T04:03:53.304602+00:00
1703,Shriram Properties Limited,SHRIRAMPPS,NSE,EQ,SUCCESS,2025-12-03T04:04:47.901291+00:00
1704,Shyam Century Ferrous Limited,SHYAMCENT,NSE,EQ,SUCCESS,2025-12-03T04:04:48.489699+00:00
1705,Shyam Metalics and Energy Limited,SHYAMMETL,NSE,EQ,SUCCESS,2025-12-03T04:04:49.142516+00:00
1706,Shyam Telecom Limited,SHYAMTEL,NSE,EQ,SUCCESS,2025-12-03T04:04:49.713090+00:00
1707,Sical Logistics Limited,SICALLOG,NSE,EQ,SUCCESS,2025-12-03T04:04:50.222153+00:00
1708,Siemens Limited,SIEMENS,NSE,EQ,SUCCESS,2025-12-03T04:04:50.866316+00:00
1709,Sigachi Industries Limited,SIGACHI,NSE,EQ,SUCCESS,2025-12-03T04:04:51.434474+00:00
1710,Signet Industries Limited,SIGIND,NSE,EQ,SUCCESS,2025-12-03T04:04:51.946923+00:00
1711,Sigma Solve Limited,SIGMA,NSE,EQ,SUCCESS,2025-12-03T04:04:52.585562+00:00
1712,Signatureglobal (India) Limited,SIGNATURE,NSE,EQ,SUCCESS,2025-12-03T04:04:53.152636+00:00
1713,Signpost India Limited,SIGNPOST,NSE,EQ,SUCCESS,2025-12-03T04:05:48.277311+00:00
1714,Sikko Industries Limited,SIKKO,NSE,EQ,SUCCESS,2025-12-03T04:05:49.671646+00:00
1715,Standard Industries Limited,SIL,NSE,EQ,SUCCESS,2025-12-03T04:05:50.275847+00:00
1716,Silgo Retail Limited,SILGO,NSE,EQ,SUCCESS,2025-12-03T04:05:50.906503+00:00
1717,SIL Investments Limited,SILINV,NSE,EQ,SUCCESS,2025-12-03T04:05:51.465762+00:00
1718,Silly Monks Entertainment Limited,SILLYMONKS,NSE,EQ,SUCCESS,2025-12-03T04:05:52.128281+00:00
1719,Silver Touch Technologies Limited,SILVERTUC,NSE,EQ,SUCCESS,2025-12-03T04:05:52.622622+00:00
1720,Simbhaoli Sugars Limited,SIMBHALS,NSE,EQ,SUCCESS,2025-12-03T04:05:53.193229+00:00
1721,Simplex Infrastructures Limited,SIMPLEXINF,NSE,EQ,SUCCESS,2025-12-03T04:05:53.848688+00:00
1722,Sinclairs Hotels Limited,SINCLAIR,NSE,EQ,SUCCESS,2025-12-03T04:05:54.414296+00:00
1723,Sindhu Trade Links Limited,SINDHUTRAD,NSE,EQ,SUCCESS,2025-12-03T04:06:47.973021+00:00
1724,Sintercom India Limited,SINTERCOM,NSE,EQ,SUCCESS,2025-12-03T04:06:48.539604+00:00
1725,Sirca Paints India Limited,SIRCA,NSE,EQ,SUCCESS,2025-12-03T04:06:49.200456+00:00
1726,SIS LIMITED,SIS,NSE,EQ,SUCCESS,2025-12-03T04:06:49.764988+00:00
1727,Siti Networks Limited,SITINET,NSE,EQ,SUCCESS,2025-12-03T04:06:50.426612+00:00
1728,Siyaram Silk Mills Limited,SIYSIL,NSE,EQ,SUCCESS,2025-12-03T04:06:51.000940+00:00
1729,S.J.S. Enterprises Limited,SJS,NSE,EQ,SUCCESS,2025-12-03T04:06:51.658852+00:00
1730,SJVN Limited,SJVN,NSE,EQ,SUCCESS,2025-12-03T04:06:52.231786+00:00
1731,SKF India Limited,SKFINDIA,NSE,EQ,SUCCESS,2025-12-03T04:06:52.887083+00:00
1732,SKIL Infrastructure Limited,SKIL,NSE,EQ,SUCCESS,2025-12-03T04:06:53.447324+00:00
1733,Skipper Limited,SKIPPER,NSE,EQ,SUCCESS,2025-12-03T04:07:47.995326+00:00
1734,SKM Egg Products Export (India) Limited,SKMEGGPROD,NSE,EQ,SUCCESS,2025-12-03T04:07:48.564018+00:00
1735,Sky Gold Limited,SKYGOLD,NSE,EQ,SUCCESS,2025-12-03T04:07:49.219043+00:00
1736,Smartlink Holdings Limited,SMARTLINK,NSE,EQ,SUCCESS,2025-12-03T04:07:49.964588+00:00
1737,SMC Global Securities Limited,SMCGLOBAL,NSE,EQ,SUCCESS,2025-12-03T04:07:50.521100+00:00
1738,SML Isuzu Limited,SMLISUZU,NSE,EQ,SUCCESS,2025-12-03T04:07:51.050061+00:00
1739,Sarthak Metals Limited,SMLT,NSE,EQ,SUCCESS,2025-12-03T04:07:51.687822+00:00
1740,SMS Lifesciences India Limited,SMSLIFE,NSE,EQ,SUCCESS,2025-12-03T04:07:52.238799+00:00
1741,SMS Pharmaceuticals Limited,SMSPHARMA,NSE,EQ,SUCCESS,2025-12-03T04:07:52.752262+00:00
1742,Snowman Logistics Limited,SNOWMAN,NSE,EQ,SUCCESS,2025-12-03T04:07:53.404132+00:00
1743,Sobha Limited,SOBHA,NSE,EQ,SUCCESS,2025-12-03T04:08:48.020148+00:00
1744,Softtech Engineers Limited,SOFTTECH,NSE,EQ,SUCCESS,2025-12-03T04:08:48.583390+00:00
1745,Solara Active Pharma Sciences Limited,SOLARA,NSE,EQ,SUCCESS,2025-12-03T04:08:49.250379+00:00
1746,Solar Industries India Limited,SOLARINDS,NSE,EQ,SUCCESS,2025-12-03T04:08:49.816450+00:00
1747,Somany Ceramics Limited,SOMANYCERA,NSE,EQ,SUCCESS,2025-12-03T04:08:50.330300+00:00
1748,Soma Textiles & Industries Limited,SOMATEX,NSE,EQ,SUCCESS,2025-12-03T04:08:50.960972+00:00
1749,Somi Conveyor Beltings Limited,SOMICONVEY,NSE,EQ,SUCCESS,2025-12-03T04:08:51.544203+00:00
1750,Sona BLW Precision Forgings Limited,SONACOMS,NSE,EQ,SUCCESS,2025-12-03T04:08:52.197996+00:00
1751,SONAM LIMITED,SONAMLTD,NSE,EQ,SUCCESS,2025-12-03T04:08:52.756319+00:00
1752,Sonata Software Limited,SONATSOFTW,NSE,EQ,SUCCESS,2025-12-03T04:08:53.296729+00:00
1753,Savita Oil Technologies Limited,SOTL,NSE,EQ,SUCCESS,2025-12-03T04:09:48.044006+00:00
1754,The South Indian Bank Limited,SOUTHBANK,NSE,EQ,SUCCESS,2025-12-03T04:09:48.593579+00:00
1755,South West Pinnacle Exploration Limited,SOUTHWEST,NSE,EQ,SUCCESS,2025-12-03T04:09:49.273641+00:00
1756,S. P. Apparels Limited,SPAL,NSE,EQ,SUCCESS,2025-12-03T04:09:49.753842+00:00
1757,Spandana Sphoorty Financial Limited,SPANDANA,NSE,EQ,SUCCESS,2025-12-03T04:09:50.321217+00:00
1758,Sun Pharma Advanced Research Company Limited,SPARC,NSE,EQ,SUCCESS,2025-12-03T04:09:50.983404+00:00
1759,Spacenet Enterprises India Limited,SPCENET,NSE,EQ,SUCCESS,2025-12-03T04:09:51.564282+00:00
1760,Speciality Restaurants Limited,SPECIALITY,NSE,EQ,SUCCESS,2025-12-03T04:09:52.076785+00:00
1761,Spencer's Retail Limited,SPENCERS,NSE,EQ,SUCCESS,2025-12-03T04:09:52.707755+00:00
1762,Southern Petrochemicals Industries Corporation  Limited,SPIC,NSE,EQ,SUCCESS,2025-12-03T04:09:53.284003+00:00
1763,SPL Industries Limited,SPLIL,NSE,EQ,SUCCESS,2025-12-03T04:10:47.921038+00:00
1764,Supreme Petrochem Limited,SPLPETRO,NSE,EQ,SUCCESS,2025-12-03T04:10:48.553826+00:00
1765,SPML Infra Limited,SPMLINFRA,NSE,EQ,SUCCESS,2025-12-03T04:10:49.106378+00:00
1766,Sportking India Limited,SPORTKING,NSE,EQ,SUCCESS,2025-12-03T04:10:49.641511+00:00
1767,Shankar Lal Rampal Dye-Chem Limited,SRD,NSE,EQ,SUCCESS,2025-12-03T04:10:50.272712+00:00
1768,Sreeleathers Limited,SREEL,NSE,EQ,SUCCESS,2025-12-03T04:10:50.834137+00:00
1769,SRF Limited,SRF,NSE,EQ,SUCCESS,2025-12-03T04:10:51.508291+00:00
1770,SRG Housing Finance Limited,SRGHFL,NSE,EQ,SUCCESS,2025-12-03T04:10:52.083868+00:00
1771,Sree Rayalaseema Hi-Strength Hypo Limited,SRHHYPOLTD,NSE,EQ,SUCCESS,2025-12-03T04:10:52.734262+00:00
1772,SRM Contractors Limited,SRM,NSE,EQ,SUCCESS,2025-12-03T04:10:53.306987+00:00
1773,Shree Ram Proteins Limited,SRPL,NSE,EQ,SUCCESS,2025-12-03T04:11:47.936702+00:00
1774,Saraswati Saree Depot Limited,SSDL,NSE,EQ,SUCCESS,2025-12-03T04:11:48.567687+00:00
1775,Steel Strips Wheels Limited,SSWL,NSE,EQ,SUCCESS,2025-12-03T04:11:49.159186+00:00
1776,Stallion India Fluorochemicals Limited,STALLION,NSE,EQ,SUCCESS,2025-12-03T04:11:49.811581+00:00
1777,Stanley Lifestyles Limited,STANLEY,NSE,EQ,SUCCESS,2025-12-03T04:11:50.374160+00:00
1778,Strides Pharma Science Limited,STAR,NSE,EQ,SUCCESS,2025-12-03T04:11:51.028837+00:00
1779,Star Cement Limited,STARCEMENT,NSE,EQ,SUCCESS,2025-12-03T04:11:51.621084+00:00
1780,Star Health and Allied Insurance Company Limited,STARHEALTH,NSE,EQ,SUCCESS,2025-12-03T04:11:52.269558+00:00
1781,Star Paper Mills Limited,STARPAPER,NSE,EQ,SUCCESS,2025-12-03T04:11:52.843722+00:00
1782,Starteck Finance Limited,STARTECK,NSE,EQ,SUCCESS,2025-12-03T04:11:53.499478+00:00
1783,The State Trading Corporation of India Limited,STCINDIA,NSE,EQ,SUCCESS,2025-12-03T04:12:48.112620+00:00
1784,Steelcast Limited,STEELCAS,NSE,EQ,SUCCESS,2025-12-03T04:12:48.683388+00:00
1785,Steel City Securities Limited,STEELCITY,NSE,EQ,SUCCESS,2025-12-03T04:12:49.344281+00:00
1786,STEEL EXCHANGE INDIA LIMITED,STEELXIND,NSE,EQ,SUCCESS,2025-12-03T04:12:49.913476+00:00
1787,Stel Holdings Limited,STEL,NSE,EQ,SUCCESS,2025-12-03T04:12:50.564632+00:00
1788,Sterling Tools Limited,STERTOOLS,NSE,EQ,SUCCESS,2025-12-03T04:12:51.122630+00:00
1789,Sterlite Technologies Limited,STLTECH,NSE,EQ,SUCCESS,2025-12-03T04:12:51.651386+00:00
1790,Stove Kraft Limited,STOVEKRAFT,NSE,EQ,SUCCESS,2025-12-03T04:12:52.291497+00:00
1791,Stylam Industries Limited,STYLAMIND,NSE,EQ,SUCCESS,2025-12-03T04:12:52.872424+00:00
1792,Baazar Style Retail Limited,STYLEBAAZA,NSE,EQ,SUCCESS,2025-12-03T04:12:53.525952+00:00
1793,Styrenix Performance Materials Limited,STYRENIX,NSE,EQ,SUCCESS,2025-12-03T04:13:47.976972+00:00
1794,Subex Limited,SUBEXLTD,NSE,EQ,SUCCESS,2025-12-03T04:13:48.620910+00:00
1795,Subros Limited,SUBROS,NSE,EQ,SUCCESS,2025-12-03T04:13:49.185865+00:00
1796,Sudarshan Chemical Industries Limited,SUDARSCHEM,NSE,EQ,SUCCESS,2025-12-03T04:13:49.704602+00:00
1797,Sukhjit Starch & Chemicals Limited,SUKHJITS,NSE,EQ,SUCCESS,2025-12-03T04:13:50.420362+00:00
1798,Sula Vineyards Limited,SULA,NSE,EQ,SUCCESS,2025-12-03T04:13:51.081130+00:00
1799,Sumitomo Chemical India Limited,SUMICHEM,NSE,EQ,SUCCESS,2025-12-03T04:13:51.642799+00:00
1800,Sumit Woods Limited,SUMIT,NSE,EQ,SUCCESS,2025-12-03T04:13:52.313220+00:00
1801,Summit Securities Limited,SUMMITSEC,NSE,EQ,SUCCESS,2025-12-03T04:13:52.870776+00:00
1802,Sundaram Clayton Limited,SUNCLAY,NSE,EQ,SUCCESS,2025-12-03T04:13:53.544432+00:00
1803,Sundaram Multi Pap Limited,SUNDARAM,NSE,EQ,SUCCESS,2025-12-03T04:14:47.984562+00:00
1804,Sundaram Finance Limited,SUNDARMFIN,NSE,EQ,SUCCESS,2025-12-03T04:14:48.638385+00:00
1805,Sundaram Finance Holdings Limited,SUNDARMHLD,NSE,EQ,SUCCESS,2025-12-03T04:14:49.218957+00:00
1806,Sundaram Brake Linings Limited,SUNDRMBRAK,NSE,EQ,SUCCESS,2025-12-03T04:14:49.725627+00:00
1807,Sundram Fasteners Limited,SUNDRMFAST,NSE,EQ,SUCCESS,2025-12-03T04:14:50.371358+00:00
1808,Sunflag Iron And Steel Company Limited,SUNFLAG,NSE,EQ,SUCCESS,2025-12-03T04:14:50.930445+00:00
1809,Sun Pharmaceutical Industries Limited,SUNPHARMA,NSE,EQ,SUCCESS,2025-12-03T04:14:51.602265+00:00
1810,Sunteck Realty Limited,SUNTECK,NSE,EQ,SUCCESS,2025-12-03T04:14:52.161267+00:00
1811,Sun TV Network Limited,SUNTV,NSE,EQ,SUCCESS,2025-12-03T04:14:52.818547+00:00
1812,Superhouse Limited,SUPERHOUSE,NSE,EQ,SUCCESS,2025-12-03T04:14:53.392267+00:00
1813,Super Spinning Mills Limited,SUPERSPIN,NSE,EQ,SUCCESS,2025-12-03T04:15:48.009889+00:00
1814,Suprajit Engineering Limited,SUPRAJIT,NSE,EQ,SUCCESS,2025-12-03T04:15:48.667261+00:00
1815,Supreme Holdings & Hospitality (India) Limited,SUPREME,NSE,EQ,SUCCESS,2025-12-03T04:15:49.227418+00:00
1816,Supreme Engineering Limited,SUPREMEENG,NSE,EQ,SUCCESS,2025-12-03T04:15:49.755043+00:00
1817,Supreme Industries Limited,SUPREMEIND,NSE,EQ,SUCCESS,2025-12-03T04:15:50.393356+00:00
1818,Supreme Infrastructure India Limited,SUPREMEINF,NSE,EQ,SUCCESS,2025-12-03T04:15:50.950387+00:00
1819,Supriya Lifescience Limited,SUPRIYA,NSE,EQ,SUCCESS,2025-12-03T04:15:51.626779+00:00
1820,Suraj Estate Developers Limited,SURAJEST,NSE,EQ,SUCCESS,2025-12-03T04:15:52.196504+00:00
1821,Suraj Limited,SURAJLTD,NSE,EQ,SUCCESS,2025-12-03T04:15:52.855574+00:00
1822,Suraksha Diagnostic Limited,SURAKSHA,NSE,EQ,SUCCESS,2025-12-03T04:15:53.414783+00:00
1823,Surana Solar Limited,SURANASOL,NSE,EQ,SUCCESS,2025-12-03T04:16:48.036786+00:00
1824,Surana Telecom and Power Limited,SURANAT&P,NSE,EQ,SUCCESS,2025-12-03T04:16:48.533157+00:00
1825,Suryalakshmi Cotton Mills Limited,SURYALAXMI,NSE,EQ,SUCCESS,2025-12-03T04:16:49.185976+00:00
1826,Surya Roshni Limited,SURYAROSNI,NSE,EQ,SUCCESS,2025-12-03T04:16:49.750500+00:00
1827,Suryoday Small Finance Bank Limited,SURYODAY,NSE,EQ,SUCCESS,2025-12-03T04:16:50.415598+00:00
1828,Sutlej Textiles and Industries Limited,SUTLEJTEX,NSE,EQ,SUCCESS,2025-12-03T04:16:50.980757+00:00
1829,Suumaya Industries Limited,SUULD,NSE,EQ,SUCCESS,2025-12-03T04:16:51.646558+00:00
1830,Suven Life Sciences Limited,SUVEN,NSE,EQ,SUCCESS,2025-12-03T04:16:52.217493+00:00
1831,Suven Pharmaceuticals Limited,SUVENPHAR,NSE,EQ,SUCCESS,2025-12-03T04:16:52.735950+00:00
